Date,EEM,FXE,GLD,HYG,LQD,QQQ,SPY,TLT,USO
2015-10-28,27.71767234802246,101.85853576660156,110.77999877929688,49.07112121582031,81.0857162475586,105.5935287475586,175.56597900390625,92.88096618652344,117.5199966430664
2015-10-29,27.457378387451172,102.32474517822266,109.72000122070312,48.945106506347656,80.51712799072266,105.42681884765625,175.4651336669922,91.40333557128906,117.04000091552734
2015-10-30,27.504703521728516,102.53408813476562,109.30000305175781,49.00242233276367,80.72512817382812,104.95452117919922,174.70892333984375,92.09339904785156,118.4800033569336
2015-11-02,28.048961639404297,102.7148666381836,108.58999633789062,49.15425109863281,80.37813568115234,106.13993072509766,176.77584838867188,91.67018127441406,118.0
2015-11-03,28.419681549072266,102.23909759521484,106.9800033569336,49.2060432434082,80.3851089477539,106.51038360595703,177.28843688964844,90.9184799194336,122.23999786376953
2015-11-04,28.190940856933594,101.26858520507812,105.97000122070312,49.062191009521484,80.294677734375,106.51962280273438,176.75064086914062,91.023681640625,118.80000305175781
2015-11-05,28.238264083862305,101.41132354736328,105.63999938964844,48.87236022949219,80.3155746459961,106.2325210571289,176.57421875,90.783203125,115.83999633789062
2015-11-06,27.843875885009766,100.19338989257812,104.0999984741211,48.636497497558594,79.79405212402344,106.30661010742188,176.48179626464844,89.45265197753906,113.83999633789062
2015-11-09,27.149749755859375,100.25999450683594,104.4000015258789,48.435123443603516,79.66184997558594,105.1767807006836,174.83494567871094,88.94902801513672,112.63999938964844
2015-11-10,27.031431198120117,99.87936401367188,104.18000030517578,48.325828552246094,79.86360168457031,104.9082260131836,175.2382354736328,89.2121353149414,112.72000122070312
2015-11-11,27.086652755737305,100.12677764892578,103.83000183105469,48.210758209228516,79.85658264160156,104.77857208251953,174.54933166503906,89.02416229248047,110.08000183105469
2015-11-12,26.826351165771484,100.74524688720703,103.8499984741211,47.88860321044922,79.82881164550781,103.75988006591797,172.11260986328125,89.45265197753906,106.80000305175781
2015-11-13,26.45562744140625,100.23143005371094,103.55999755859375,47.750518798828125,80.06523132324219,101.7224349975586,170.18006896972656,89.96380615234375,104.4800033569336
2015-11-16,26.968332290649414,99.61296081542969,103.70999908447266,47.97490310668945,80.07913208007812,103.1856689453125,172.7679901123047,89.88114929199219,107.12000274658203
2015-11-17,26.889453887939453,99.25138854980469,102.33999633789062,48.009403228759766,80.16256713867188,103.2505111694336,172.64195251464844,90.03141021728516,104.08000183105469
2015-11-18,27.181303024291992,99.29895782470703,102.43000030517578,48.10144805908203,80.18344116210938,105.23236846923828,175.38107299804688,90.21940612792969,104.4000015258789
2015-11-19,27.425825119018555,100.03162384033203,103.55999755859375,47.66997528076172,80.41986083984375,105.30644989013672,175.2298583984375,90.82075500488281,103.68000030517578
2015-11-20,27.70189666748047,99.19430541992188,103.08999633789062,47.658477783203125,80.40601348876953,106.01953125,175.86842346191406,90.54265594482422,103.44000244140625
